parent,child,relationshiptype
Node334,Node2122,M
Node867,Node1876,E
Node713,Node2123,A
Node651,Node2054,O
Node838,Node2124,O
Node1259,Node2125,Star
Node480,Node1852,E
Node1042,Node2126,Star
Node799,Node2127,A
Node1084,Node2047,E
Node2075,Node1960,Star
Node654,Node2128,O
Node1789,Node1972,O
Node1202,Node2129,A
Node1155,Node2013,R
Node749,Node2130,O
Node128,Node2131,Star
Node43,Node2132,O
Node1652,Node2022,Star
Node1840,Node1765,O
Node305,Node1739,R
Node220,Node1711,E
Node1747,Node2133,O
Node904,Node2011,A
Node1975,Node1840,E
Node468,Node2134,A
Node1929,Node2135,O
Node421,Node2136,A
Node2032,Node2137,A
Node2085,Node2138,O
Node1797,Node2095,O
Node44,Node1746,E
Node1575,Node1955,O
Node1760,Node2139,O
Node286,Node1880,R
Node142,Node2085,R
Node1125,Node2140,O
Node1359,Node1946,Star
Node1131,Node2141,M
Node1071,Node1156,O
Node1603,Node2142,O
Node302,Node2143,O
Node1768,Node2144,O
Node751,Node1987,E
Node1701,Node2048,A
Node1521,Node2145,Star
Node1086,Node1648,E
Node1607,Node2146,O
Node1333,Node2147,A
Node1928,Node2148,Star
Node579,Node2149,A
Node1795,Node2150,O
Node1055,Node2151,O
Node375,Node2152,O
Node2092,Node2153,O
Node261,Node2078,R
Node38,Node2154,O
Node1049,Node2155,M
Node211,Node2009,R
Node973,Node2156,O
Node1815,Node1975,O
Node737,Node2157,M
Node453,Node2158,Star
Node1898,Node2159,A
Node464,Node2160,A
Node350,Node2113,R
Node1799,Node2161,A
Node1427,Node2162,A
Node1242,Node1881,O
Node1979,Node1914,A
Node1088,Node2163,Star
Node596,Node1550,E
Node1556,Node2129,A
Node1701,Node1847,E
Node317,Node2164,A
Node363,Node2165,O
Node98,Node2034,R
Node37,Node2166,O
Node2148,Node2167,A
Node652,Node2168,M
Node457,Node2169,O
Node1585,Node2170,A
Node534,Node2171,O
Node776,Node2172,O
Node2013,Node2154,Star
Node1849,Node2072,Star
Node644,Node2173,Star
Node948,Node2115,E
Node982,Node2164,E
Node1920,Node2174,Star
Node79,Node2145,R
Node1204,Node2175,A
Node26,Node1985,E
Node1049,Node2176,M
Node946,Node2177,O
Node760,Node2178,Star
Node1647,Node2179,M
Node996,Node2180,O
Node611,Node2181,A
Node48,Node2182,O
Node14,Node2183,Star
Node1846,Node2184,A
Node1843,Node1266,R
Node964,Node1872,Star
Node1925,Node2185,O
Node610,Node2186,O
Node1923,Node2187,O
Node761,Node2188,A
Node1950,Node2189,O
Node1510,Node2190,O
Node1236,Node1102,R
Node681,Node2190,E
Node396,Node2023,E
Node1352,Node1967,O
Node399,Node2191,M
Node1984,Node2070,O
Node239,Node1918,E
Node1114,Node2192,O
Node1160,Node2193,A
Node812,Node2194,A
Node64,Node2170,E
Node563,Node2195,Star
Node1186,Node2196,Star
Node846,Node2197,O
Node131,Node2198,O
Node1670,Node2199,O
Node1477,Node2200,O
Node1246,Node2201,Star
Node992,Node2137,O
Node761,Node2202,A
Node1929,Node820,R
Node2068,Node1645,O
Node810,Node2203,O
Node1987,Node2204,O
Node134,Node2205,M
Node2035,Node1845,A
Node106,Node2059,R
Node1148,Node2206,A
Node552,Node2207,O
Node618,Node1905,A
Node96,Node2024,E
Node2152,Node1940,Star
Node1095,Node2098,R
Node74,Node1854,R
Node1285,Node2010,E
Node1524,Node2208,Star
Node1769,Node2209,M
Node20,Node2210,O
Node2184,Node2211,M
Node408,Node2087,R
Node1019,Node2212,O
Node1410,Node2182,R
Node1278,Node2213,Star
Node853,Node2177,E
Node208,Node2214,Star
Node1025,Node2120,R
Node1358,Node1906,E
Node518,Node2215,Star
Node336,Node2216,Star
Node218,Node2073,R
Node987,Node1957,R
Node1187,Node2003,Star
Node1359,Node2217,Star
Node1485,Node2218,M
Node1943,Node1886,R
Node695,Node2219,O
Node960,Node2220,A
Node1105,Node1936,A
Node2209,Node2221,O
Node1336,Node2176,R
Node1390,Node2030,Star
Node1113,Node2222,M
Node1354,Node2223,A
Node989,Node2224,A
Node794,Node2225,Star
Node988,Node2191,Star
Node2158,Node2226,M
Node916,Node1701,R
Node901,Node2227,Star
Node1092,Node2228,O
Node1693,Node2229,M
Node326,Node2186,E
Node125,Node2230,Star
Node188,Node2231,O
Node150,Node2232,A
Node1786,Node1822,Star
Node1656,Node2233,O
Node1147,Node1774,E
Node1184,Node2234,M
Node1612,Node2235,M
Node2091,Node2026,Star
Node2114,Node1704,A
Node1055,Node2236,O
Node1965,Node2229,A
Node1192,Node2204,Star
Node313,Node1996,E
Node234,Node2237,A
Node1715,Node2148,A
Node37,Node2238,O
Node414,Node1656,R
Node919,Node2239,Star
Node797,Node1536,R
Node1524,Node1747,E
Node1000,Node1879,R
Node2012,Node2240,M
Node1975,Node2126,E
Node1593,Node1866,O
Node959,Node2241,O
Node1070,Node2242,Star
Node896,Node2243,A
Node505,Node2105,E
Node841,Node2244,Star
Node261,Node2214,R
Node2181,Node1311,Star
Node441,Node2245,O
Node729,Node2246,A
Node880,Node2247,O
Node1068,Node2248,O
Node1332,Node2249,O
Node312,Node2250,M
Node184,Node2251,Star
Node574,Node2252,O
Node1458,Node2075,R
Node1353,Node1988,A
Node2032,Node2253,A
Node1367,Node2254,Star
Node1985,Node2255,Star
Node910,Node2256,M
Node274,Node2257,O
Node857,Node1992,R
Node2176,Node2258,Star
Node734,Node2259,A
Node817,Node2250,Star
Node2227,Node2260,O
Node611,Node2061,R
Node148,Node2261,Star
Node403,Node2262,O
Node1800,Node2263,Star
Node676,Node2264,A
Node908,Node2039,A
Node341,Node2062,E
Node513,Node2212,R
Node306,Node2265,O
Node1531,Node2266,O
Node1006,Node1526,R
Node200,Node2267,A
Node964,Node2268,Star
Node250,Node2269,M
Node270,Node2270,Star
Node1411,Node2271,O
Node128,Node2272,Star
Node1400,Node2273,Star
Node1510,Node2274,O
Node115,Node2275,Star
Node2068,Node2276,O
Node591,Node2057,E
Node796,Node2277,O
Node818,Node2260,R
Node1602,Node2278,O
Node1812,Node2279,A
Node2011,Node2101,O
Node1799,Node2280,A
Node1403,Node2112,R
Node2169,Node2281,A
Node689,Node2282,M
Node213,Node2283,Star
Node221,Node2248,R
Node524,Node1898,A
Node1836,Node2040,E
Node1356,Node2277,R
Node1406,Node2084,O
Node243,Node2284,A
Node10,Node2285,M
Node220,Node2286,O
Node1892,Node1494,Star
Node158,Node1926,R
Node54,Node2287,Star
Node2137,Node1684,O
Node2103,Node2288,O
Node2167,Node2037,O
Node699,Node2289,Star
Node1424,Node2223,R
Node1150,Node2290,A
Node618,Node2291,A
Node1897,Node2263,R
Node1847,Node2292,Star
Node303,Node2293,O
Node483,Node2258,R
Node686,Node2157,O
Node822,Node2294,O
Node2225,Node2221,A
Node214,Node2295,M
Node1692,Node2296,Star
Node2281,Node1939,Star
Node986,Node2261,E
Node836,Node1818,Star
Node1133,Node1895,E
Node140,Node2297,Star
Node334,Node2298,O
Node1696,Node2299,O
Node2153,Node2300,O
Node173,Node2301,O
Node1305,Node2139,A
Node927,Node2302,O
Node2264,Node2133,O
Node914,Node2254,Star
Node1192,Node2303,Star
Node1969,Node2146,A
Node505,Node2185,E
Node392,Node2304,Star
Node1528,Node2305,A
Node2253,Node2306,A
Node1027,Node2278,O
Node649,Node2307,Star
Node1822,Node2297,O
Node1568,Node2308,O
Node1923,Node2309,O
Node1650,Node2310,O
Node1803,Node2311,Star
Node1771,Node2312,O
Node1388,Node2313,Star
Node474,Node2314,M
Node335,Node2315,M
Node1374,Node2316,A
Node2133,Node1937,Star
Node2126,Node2020,Star
Node708,Node2317,A
Node1190,Node2318,M
Node43,Node2096,R
Node299,Node2319,Star
Node1210,Node2196,R
Node207,Node2320,Star
Node2185,Node2321,O
Node2316,Node2322,Star
Node419,Node2323,Star
Node341,Node2324,Star
Node867,Node2268,E
Node1088,Node2325,Star
Node579,Node2302,R
Node1166,Node2326,Star
Node1554,Node2090,R
Node1921,Node2327,O
Node1983,Node2328,O
Node949,Node1725,E
Node2109,Node2329,O
Node864,Node2330,A
Node2219,Node1908,O
Node639,Node2331,O
Node1910,Node1790,O
Node744,Node2332,Star
Node2125,Node2224,A
Node500,Node2333,O
Node8,Node1813,R
Node1808,Node2334,A
Node2057,Node2335,A
Node1801,Node2336,O
Node2281,Node2230,E
Node933,Node1700,R
Node713,Node1825,R
Node720,Node2337,A
Node250,Node2338,O
Node2209,Node2339,O
Node1536,Node2193,E
Node1525,Node1576,E
Node1584,Node2246,Star
Node1031,Node2027,A
Node583,Node2165,R
Node1889,Node2149,Star
Node1223,Node1897,A
Node1883,Node2330,A
Node546,Node2340,O
Node310,Node2341,Star
Node1385,Node2342,O
Node1401,Node2267,R
Node2021,Node2187,Star
Node2099,Node2343,M
Node1709,Node2344,A
Node159,Node2251,E
Node1371,Node1424,E
Node1228,Node2345,M
Node1211,Node2110,O
Node1107,Node2346,O
Node412,Node1639,E
Node1306,Node2347,A
Node1855,Node2074,R
Node158,Node1771,R
Node1482,Node2342,A
Node2318,Node2262,O
Node1006,Node2220,R
Node431,Node2348,Star
Node2270,Node2349,Star
Node2264,Node2310,E
Node1018,Node2053,Star
Node1812,Node1552,E
Node1394,Node851,Star
Node1167,Node2350,Star
Node1506,Node2289,A
Node325,Node1761,R
Node931,Node2195,R
Node1447,Node2351,M
Node390,Node2352,A
Node2070,Node2328,Star
Node2133,Node2069,R
Node2315,Node2353,O
Node745,Node2117,E
Node39,Node2354,Star
Node358,Node2355,O
Node485,Node2130,R
Node803,Node2356,O
Node1268,Node2321,R
Node417,Node2357,A
Node2215,Node2358,Star
Node788,Node2359,Star
Node2261,Node2279,A
Node1996,Node1431,A
Node1779,Node2360,O
Node1983,Node2361,M
Node821,Node2362,Star
Node2008,Node2363,O
Node996,Node2350,E
Node985,Node2092,E
Node1205,Node2141,R
Node277,Node1929,R
Node1831,Node2264,A
Node1012,Node2364,A
Node1194,Node2365,O
Node710,Node2366,O
Node1005,Node2367,A
Node2044,Node2368,Star
Node1105,Node2329,E
Node1269,Node2369,O
Node1931,Node2049,O
Node2172,Node1973,A
Node2264,Node2370,O
Node203,Node2371,M
Node652,Node2372,M
Node2282,Node1884,O
Node1842,Node2300,E
Node1065,Node1920,A
Node1703,Node2028,Star
Node577,Node2373,Star
Node329,Node2362,E
Node14,Node2194,R
Node599,Node2374,Star
Node206,Node1928,E
Node1624,Node1890,Star
Node941,Node2375,Star
Node1250,Node2376,M
Node1666,Node2017,Star
Node277,Node2202,R
Node2175,Node2377,O
Node766,Node2274,Star
Node624,Node2378,O
Node1298,Node2379,A
Node1859,Node2380,Star
Node979,Node2265,E
Node1266,Node2381,O
Node1607,Node2382,M
Node1138,Node2324,R
Node918,Node2383,A
Node1224,Node2384,A
Node229,Node1558,E
Node2089,Node2385,A
Node1711,Node2386,A
Node1931,Node1794,E
Node1316,Node2387,O
Node1991,Node2077,O
Node1661,Node2388,M
Node2138,Node1889,A
Node469,Node2389,O
Node2339,Node2353,Star
Node39,Node2063,R
Node1458,Node2390,O
Node1854,Node2121,O
Node1404,Node2391,A
Node1399,Node2392,O
Node1960,Node2393,O
Node2004,Node2394,O
Node2307,Node2395,Star
Node1187,Node2396,Star
Node2391,Node1969,O
Node1913,Node2397,O
Node2239,Node2398,O
Node924,Node2399,M
Node962,Node2400,A
Node146,Node2305,R
Node1588,Node2401,O
Node1128,Node2349,R
Node1925,Node2320,E
Node2076,Node2402,A
Node343,Node2403,M
Node1948,Node2404,M
Node437,Node2339,E
Node1753,Node2166,E
Node683,Node2358,E
Node1742,Node2405,O
Node543,Node2406,O
Node1620,Node2407,O
Node1727,Node1984,A
Node2185,Node2408,O
Node1268,Node2409,A
Node717,Node1779,O
Node1530,Node2405,Star
Node1906,Node2410,O
Node46,Node2411,O
Node1176,Node1729,E
Node1051,Node2412,A
Node344,Node2413,Star
Node280,Node2414,O
Node926,Node2415,A
Node330,Node1994,R
Node1305,Node1807,R
Node2145,Node2159,Star
Node280,Node2416,O
Node314,Node2417,O
Node1164,Node2372,E
Node675,Node2418,A
Node736,Node2419,O
Node394,Node2420,O
Node101,Node2421,O
Node1748,Node2236,O
Node856,Node2147,E
Node2133,Node2422,Star
Node1986,Node2423,A
Node419,Node2348,E
Node1636,Node2424,A
Node2333,Node2425,O
Node778,Node2008,E
Node240,Node2426,Star
Node1191,Node1865,R
Node1537,Node2332,Star
Node61,Node2179,R
Node1680,Node2427,O
Node2312,Node1483,Star
Node1099,Node2428,O
Node2338,Node2335,Star
Node1497,Node1832,E
Node1468,Node2238,O
Node1226,Node2429,O
Node320,Node2430,A
Node648,Node2431,M
Node1616,Node1885,O
Node1861,Node2432,O
Node1118,Node2433,A
Node1648,Node2434,A
Node1460,Node2435,O
Node1734,Node2436,O
Node1995,Node2437,Star
Node400,Node2119,E
Node1049,Node2438,O
Node619,Node2439,O
Node1499,Node1657,E
Node2256,Node2104,A
Node2025,Node2440,Star
Node2164,Node2234,Star
Node969,Node2441,O
Node751,Node2421,E
Node1528,Node2152,R
Node1664,Node2442,Star
Node2417,Node2443,O
Node349,Node2444,A
Node1977,Node2445,Star
Node317,Node2446,A
Node1523,Node2447,M
Node981,Node2319,R
Node1750,Node2448,O
Node589,Node2449,M
Node924,Node2450,O
Node972,Node2175,R
Node972,Node2222,R
Node695,Node1903,R
Node1272,Node2273,Star
Node1170,Node2171,E
Node381,Node2394,E
Node838,Node2205,E
Node1952,Node2255,O
Node1549,Node2451,O
Node70,Node2181,R
Node1220,Node2352,R
Node1840,Node2357,R
Node2195,Node2452,Star
Node714,Node2453,O
Node2151,Node2454,M
Node1394,Node2427,E
Node282,Node2455,A
Node88,Node2456,O
Node2309,Node2457,O
Node555,Node2206,R
Node986,Node2391,E
Node1233,Node2311,E
Node2440,Node2458,M
Node924,Node2459,O
Node547,Node2460,O
Node947,Node2288,Star
Node781,Node2461,A
Node974,Node2462,M
Node1506,Node2201,R
Node2280,Node2463,O
Node2209,Node2464,O
Node2179,Node2465,O
Node1817,Node2466,O
Node1693,Node2467,O
Node963,Node2468,O
Node82,Node2210,R
Node496,Node1736,E
Node698,Node2469,Star
Node1690,Node2470,Star
Node886,Node2471,M
Node764,Node2472,M
Node356,Node2044,R
Node368,Node2473,O
Node1352,Node1827,E
Node522,Node2474,Star
Node1071,Node2415,R
Node913,Node2398,E
Node338,Node2380,O
Node92,Node2442,E
Node1294,Node2475,A
Node1529,Node2476,A
Node1057,Node2477,Star
Node1247,Node2472,E
Node2039,Node2377,O
Node3,Node1964,R
Node1556,Node2478,A
Node602,Node2419,E
Node1974,Node2359,A
Node2004,Node1959,R
Node738,Node2280,R
Node1920,Node1931,E
Node1059,Node2479,Star
Node1572,Node2480,O
Node1125,Node2481,M
Node421,Node2482,A
Node1093,Node2298,R
Node496,Node2483,A
Node2258,Node2484,A
Node42,Node2272,E
Node1535,Node2485,O
Node1361,Node2486,Star
Node1676,Node2307,Star
Node2340,Node2312,Star
Node10,Node2487,M
Node2268,Node2477,A
Node1549,Node2409,E
Node37,Node2488,O
Node1745,Node2441,A
Node1537,Node2489,Star
Node961,Node2490,O
Node1316,Node2491,O
Node1227,Node2492,A
Node443,Node2493,O
Node1244,Node2025,E
Node1648,Node2322,R
Node2060,Node2494,M
Node1571,Node2142,E
Node22,Node2495,A
Node1731,Node2496,M
Node1642,Node2153,E
Node718,Node2216,O
Node832,Node2497,Star
Node1873,Node2498,O
Node1021,Node2499,O
Node356,Node2500,A
Node1760,Node2501,M
Node208,Node2436,E
Node1716,Node1486,O
Node1907,Node2502,M
Node2264,Node2503,O
Node1446,Node2504,O
Node1537,Node1636,R
Node923,Node2505,A
Node695,Node2038,R
Node1860,Node2506,O
Node1739,Node2457,R
Node2356,Node2340,Star
Node1647,Node2507,M
Node453,Node2402,E
Node1639,Node2508,O
Node2305,Node2509,O
Node2166,Node2510,A
Node1555,Node2094,Star
Node833,Node1299,E
Node426,Node2511,A
Node2170,Node2512,O
Node560,Node2513,A
Node1950,Node2514,O
Node1481,Node2515,Star
Node1672,Node2478,A
Node1806,Node2516,O
Node581,Node2483,R
Node742,Node2517,O
Node438,Node2189,R
Node1020,Node2518,A
Node641,Node2519,M
Node1604,Node2520,O
Node1233,Node2417,E
Node75,Node2521,O
Node1104,Node2237,E
Node2104,Node2108,O
Node74,Node2522,O
Node1511,Node2523,A
Node263,Node2524,A
Node1461,Node2525,Star
Node727,Node2526,O
Node2144,Node2253,O
Node1619,Node2527,O
Node1369,Node2528,O
Node1520,Node2375,O
Node722,Node2296,E
Node1606,Node2529,O
Node565,Node2530,A
Node671,Node2531,O
Node2149,Node2366,O
Node861,Node2532,A
Node687,Node2533,O
Node613,Node2497,E
Node1034,Node2534,A
Node1275,Node1395,E
Node2317,Node2494,Star
Node607,Node2519,A
Node482,Node2515,Star
Node2112,Node1993,Star
Node1769,Node2535,O
Node1215,Node2476,E
Node270,Node2314,E
Node2026,Node2536,A
Node179,Node2172,R
Node848,Node2537,O
Node1853,Node2413,O
Node1263,Node2256,E
Node1577,Node2538,Star
Node1866,Node2403,A
Node1787,Node2539,O
Node475,Node2540,M
Node2026,Node1757,R
Node712,Node2138,E
Node1494,Node2541,A
Node1524,Node2282,E
Node1036,Node2542,M
Node2411,Node2543,O
Node337,Node2544,Star
Node1794,Node2545,O
Node481,Node2546,O
Node1162,Node2326,E
Node2274,Node2547,Star
Node698,Node2376,R
Node1457,Node2548,Star
Node418,Node2382,E
Node2037,Node2549,A
Node612,Node2550,A
Node1781,Node2156,A
Node1350,Node2542,R
Node446,Node2551,A
Node1525,Node2552,Star
Node2278,Node1877,O
Node674,Node2553,A
Node72,Node2554,A
Node493,Node2555,O
Node2341,Node2556,Star
Node1833,Node2557,Star
Node463,Node1836,E
Node2267,Node1851,O
Node1091,Node2558,O
Node953,Node2559,O
Node716,Node2560,O
Node1221,Node2561,Star
Node771,Node2562,M
Node942,Node2563,A
Node426,Node2167,E
Node535,Node2412,E
Node308,Node2135,R
Node67,Node2046,E
Node2214,Node1801,O
Node2465,Node2564,M
Node2397,Node2467,O
Node350,Node2565,O
Node1096,Node2566,O
Node236,Node2567,A
Node193,Node2568,O
Node976,Node2569,O
Node375,Node2347,E
Node1086,Node2131,E
Node227,Node2344,R
Node1161,Node2570,O
Node2431,Node2514,O
Node1239,Node2384,R
Node1637,Node2539,Star
Node2497,Node2537,Star
Node745,Node2035,E
Node1627,Node2318,R
Node2512,Node1658,Star
Node1799,Node2571,A
Node2324,Node2572,O
Node1386,Node2183,E
Node1874,Node2463,O
Node1196,Node1671,E
Node1750,Node2162,R
Node990,Node2198,A
Node646,Node2573,A
Node503,Node2574,Star
Node50,Node2575,M
Node781,Node2502,E
Node2213,Node2576,A
Node102,Node2577,M
Node769,Node2433,E
Node1533,Node2578,O
Node1202,Node2579,A
Node1799,Node2470,R
Node343,Node2580,M
Node374,Node2581,M
Node2456,Node2582,M
Node455,Node2217,E
Node2489,Node2484,A
Node2051,Node2583,O
Node1285,Node2584,O
Node1364,Node2585,A
Node162,Node2067,R
Node1991,Node2389,R
Node767,Node2586,A
Node869,Node2556,A
Node2344,Node2245,O
Node233,Node2587,A
Node2393,Node2588,O
Node2141,Node2481,O
Node1457,Node2589,Star
Node1120,Node2590,A
Node2093,Node2591,O
Node974,Node2592,O
Node525,Node2593,O
Node1848,Node2594,O
Node824,Node2595,O
Node181,Node2173,R
Node915,Node2596,O
Node1481,Node2338,R
Node276,Node2341,R
Node377,Node2597,M
Node2562,Node2356,A
Node411,Node2598,Star
Node1628,Node2076,Star
Node963,Node2599,O
Node356,Node2600,A
Node146,Node2601,A
Node760,Node2602,Star
Node2042,Node2579,Star
Node92,Node2603,O
Node875,Node2487,E
Node1380,Node2604,M
Node1169,Node2605,O
Node2051,Node2606,O
Node2480,Node2390,A
Node149,Node2607,O
Node349,Node2207,R
Node2379,Node2608,O
Node2089,Node2605,R
Node508,Node2609,O
Node559,Node2610,O
Node1298,Node2611,A
Node1259,Node2437,R
Node1752,Node2612,Star
Node1728,Node2613,O
Node2542,Node2614,A
Node1969,Node2615,A
Node1767,Node2616,O
Node348,Node2617,A
Node1854,Node1592,E
Node1544,Node2367,A
Node374,Node2618,M
Node2251,Node2479,A
Node1861,Node2619,O
Node1747,Node2620,O
Node2465,Node2621,O
Node108,Node2496,R
Node1907,Node2622,M
Node2218,Node2623,M
Node493,Node2624,M
Node1231,Node2557,A
Node2066,Node2625,O
Node2151,Node2626,O
Node705,Node2627,O
Node2038,Node2628,O
Node2003,Node2401,A
Node344,Node2629,Star
Node1328,Node2082,R
Node191,Node2630,Star
Node2190,Node2631,Star
Node2242,Node2632,O
Node2212,Node2284,O
Node45,Node2554,E
Node1289,Node2633,O
Node1786,Node2595,E
Node2212,Node2634,O
Node1802,Node2055,O
Node2183,Node1514,Star
Node989,Node2635,A
Node573,Node2225,R
Node599,Node2618,E
Node1547,Node2333,E
Node2194,Node2505,A
Node1886,Node2636,Star
Node462,Node2637,M
Node2390,Node2638,O
Node1142,Node2422,R
Node1348,Node1722,R
Node1817,Node2639,O
Node896,Node2640,A
Node1830,Node2641,O
Node147,Node2591,R
Node2179,Node1930,E
Node748,Node2005,O
Node1463,Node2642,M
Node933,Node2140,R
Node1083,Node2001,A
Node634,Node2370,R
Node914,Node2643,Star
Node2557,Node2644,A
Node1797,Node2586,R
Node853,Node2645,Star
Node2626,Node2461,Star
Node468,Node2270,E
Node1339,Node2485,Star
Node702,Node2563,E
Node58,Node2646,A
Node376,Node2411,R
Node2532,Node2647,O
Node302,Node2520,R
Node2021,Node2648,Star
Node1576,Node2507,R
Node535,Node2649,A
Node951,Node1846,R
Node787,Node2543,R
Node349,Node2400,R
Node318,Node2518,R
Node2482,Node2425,A
Node316,Node2650,A
Node7,Node2651,Star
Node472,Node2306,E
Node376,Node2652,A
Node972,Node2594,R
Node709,Node2653,A
Node736,Node2589,E
Node1340,Node2654,Star
Node471,Node2655,A
Node424,Node2656,Star
Node267,Node1773,R
Node1984,Node2327,R
Node2292,Node2657,O
Node1385,Node2658,O
Node2113,Node2659,O
Node1620,Node2660,O
Node154,Node2455,E
Node849,Node2155,R
Node305,Node2629,R
Node383,Node2661,A
Node118,Node2662,O
Node810,Node2663,O
Node1909,Node2536,O
Node463,Node2664,A
Node939,Node2665,O
Node55,Node2577,E
Node1248,Node2660,A
Node2174,Node2513,Star
Node805,Node2655,O
Node2145,Node2666,Star
Node2231,Node2667,M
Node1675,Node2668,O
Node2653,Node1942,O
Node317,Node2669,A
Node367,Node1745,R
Node1012,Node2345,R
Node709,Node2103,E
Node1880,Node2670,Star
Node250,Node2671,O
Node154,Node2545,E
Node18,Node2473,R
Node2181,Node2199,R
Node1732,Node2602,O
Node2441,Node2672,A
Node1630,Node2673,M
Node118,Node2674,O
Node2119,Node2675,O
Node2288,Node2676,Star
Node543,Node2677,M
Node481,Node2678,O
Node1712,Node2180,A
Node1592,Node1599,E
Node123,Node2627,R
Node528,Node2679,O
Node1515,Node2468,O
Node931,Node2680,Star
Node783,Node2490,R
Node2212,Node2681,O
Node2341,Node2334,R
Node356,Node2161,R
Node1408,Node2540,O
Node2091,Node2682,Star
Node139,Node2608,R
Node2599,Node2683,O
Node1071,Node2684,O
Node2110,Node2685,Star
Node645,Node2686,O
Node1428,Node2687,Star
Node4,Node2144,E
Node544,Node2688,Star
Node2177,Node2689,A
Node196,Node2690,O
Node2106,Node2691,M
Node1686,Node2548,R
Node2635,Node2692,A
Node1184,Node2693,M
Node20,Node2694,O
Node1243,Node2397,E
Node2568,Node2695,M
Node1296,Node2174,R
Node1789,Node2696,O
Node2661,Node2697,A
Node1565,Node2559,E
Node314,Node2698,O
Node1743,Node2699,A
Node2531,Node2700,A
Node2631,Node1943,A
Node1224,Node2701,A
Node907,Node2702,A
Node2653,Node2703,O
Node1556,Node2704,A
Node2149,Node1999,E
Node985,Node2583,E
Node2604,Node2430,A
Node2316,Node2399,R
Node206,Node2504,E
Node931,Node2705,Star
Node1290,Node2706,O
Node1958,Node2707,O
Node374,Node2708,O
Node1932,Node2709,M
Node2070,Node2628,E
Node656,Node2213,E
Node48,Node2710,O
Node2549,Node2511,O
Node2265,Node2711,A
Node1503,Node2712,O
Node370,Node2713,A
Node2384,Node2553,A
Node1067,Node2623,A
Node1826,Node2714,M
Node894,Node2498,E
Node396,Node2715,A
Node105,Node2109,R
